security_id,theme_id,confidence,rationale,source,inherited
4119,HEALTH,0.75,inherited from BIOPHARMA,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1762,BIOPHARMA,0.75,primary mapping to BIOPHARMA (製藥生技),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1762,HEALTH,0.75,inherited from BIOPHARMA,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4142,BIOPHARMA,0.75,primary mapping to BIOPHARMA (製藥生技),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4142,HEALTH,0.75,inherited from BIOPHARMA,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3164,BIOPHARMA,0.75,primary mapping to BIOPHARMA (製藥生技),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3164,HEALTH,0.75,inherited from BIOPHARMA,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1707,CDMO,0.75,primary mapping to CDMO (CDMO),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1707,HEALTH,0.75,inherited from CDMO,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1795,CDMO,0.75,primary mapping to CDMO (CDMO),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1795,HEALTH,0.75,inherited from CDMO,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
6541,CDMO,0.75,primary mapping to CDMO (CDMO),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
6541,HEALTH,0.75,inherited from CDMO,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4743,CDMO,0.75,primary mapping to CDMO (CDMO),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4105,DEVICE,0.75,primary mapping to DEVICE (醫材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4105,HEALTH,0.75,inherited from DEVICE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1783,DEVICE,0.75,primary mapping to DEVICE (醫材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1783,HEALTH,0.75,inherited from DEVICE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4106,DEVICE,0.75,primary mapping to DEVICE (醫材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4106,HEALTH,0.75,inherited from DEVICE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4162,DEVICE,0.75,primary mapping to DEVICE (醫材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4162,HEALTH,0.75,inherited from DEVICE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4128,DEVICE,0.75,primary mapping to DEVICE (醫材),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4128,HEALTH,0.75,inherited from DEVICE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
9907,HOSPITAL,0.7,primary mapping to HOSPITAL (醫院),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9907,HEALTH,0.7,inherited from HOSPITAL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4128,HOSPITAL,0.7,primary mapping to HOSPITAL (醫院),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4137,HOSPITAL,0.7,primary mapping to HOSPITAL (醫院),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4137,HEALTH,0.7,inherited from HOSPITAL,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2634,DRONE,0.7,primary mapping to DRONE (無人機),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2634,EMERGING,0.7,inherited from DRONE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4572,DRONE,0.7,primary mapping to DRONE (無人機),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4572,EMERGING,0.7,inherited from DRONE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
8032,DRONE,0.7,primary mapping to DRONE (無人機),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
8032,EMERGING,0.7,inherited from DRONE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2239,DRONE,0.7,primary mapping to DRONE (無人機),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2239,EMERGING,0.7,inherited from DRONE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2634,DEFENSE,0.75,primary mapping to DEFENSE (國防),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2208,DEFENSE,0.75,primary mapping to DEFENSE (國防),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2208,EMERGING,0.75,inherited from DEFENSE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1513,DEFENSE,0.75,primary mapping to DEFENSE (國防),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1513,EMERGING,0.75,inherited from DEFENSE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1519,DEFENSE,0.75,primary mapping to DEFENSE (國防),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1519,EMERGING,0.75,inherited from DEFENSE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2414,DEFENSE,0.75,primary mapping to DEFENSE (國防),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2414,EMERGING,0.75,inherited from DEFENSE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
8032,DEFENSE,0.75,primary mapping to DEFENSE (國防),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9412,SATELLITE,0.7,primary mapping to SATELLITE (衛星),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
9412,EMERGING,0.7,inherited from SATELLITE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3062,SATELLITE,0.7,primary mapping to SATELLITE (衛星),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3062,EMERGING,0.7,inherited from SATELLITE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5388,SATELLITE,0.7,primary mapping to SATELLITE (衛星),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5388,EMERGING,0.7,inherited from SATELLITE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
4977,SATELLITE,0.7,primary mapping to SATELLITE (衛星),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
4977,EMERGING,0.7,inherited from SATELLITE,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1513,HYDROGEN,0.7,primary mapping to HYDROGEN (氫能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1605,HYDROGEN,0.7,primary mapping to HYDROGEN (氫能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1605,EMERGING,0.7,inherited from HYDROGEN,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
1723,HYDROGEN,0.7,primary mapping to HYDROGEN (氫能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
1723,EMERGING,0.7,inherited from HYDROGEN,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2208,HYDROGEN,0.7,primary mapping to HYDROGEN (氫能),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3702,IC_DIST,0.75,primary mapping to IC_DIST (IC通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3702,TECH_CH,0.75,inherited from IC_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3036,IC_DIST,0.75,primary mapping to IC_DIST (IC通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3036,TECH_CH,0.75,inherited from IC_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2347,IC_DIST,0.75,primary mapping to IC_DIST (IC通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2347,TECH_CH,0.75,inherited from IC_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3312,IC_DIST,0.75,primary mapping to IC_DIST (IC通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3312,TECH_CH,0.75,inherited from IC_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
8112,IC_DIST,0.75,primary mapping to IC_DIST (IC通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
8112,TECH_CH,0.75,inherited from IC_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
5434,IC_DIST,0.75,primary mapping to IC_DIST (IC通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
5434,TECH_CH,0.75,inherited from IC_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2347,IT_DIST,0.75,primary mapping to IT_DIST (資訊通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2453,IT_DIST,0.75,primary mapping to IT_DIST (資訊通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2453,TECH_CH,0.75,inherited from IT_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
2414,IT_DIST,0.75,primary mapping to IT_DIST (資訊通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
2414,TECH_CH,0.75,inherited from IT_DIST,v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),True
3702,IT_DIST,0.75,primary mapping to IT_DIST (資訊通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
3036,IT_DIST,0.75,primary mapping to IT_DIST (資訊通路),v2-tax-1 research mapping; company primary business lines (TWSE/TPEx listed common stocks),False
